timepoint,Gen_Index,available
13,Harrisburg 1,0.0
13,Harrisburg 4,1.0
13,Harrisburg 3,0.0
13,Harrisburg 2,1.0
13,Harwood 1,0.0
13,Harwood 2,0.0
13,Holtwood 01,0.0
13,Holtwood 03,1.0
13,Holtwood 13,1.0
13,Holtwood 02,1.0
13,Holtwood 05,1.0
13,Holtwood 11,1.0
13,Holtwood 04,1.0
13,Holtwood 08,1.0
13,Holtwood 09,1.0
13,Holtwood 06,1.0
13,Holtwood 10,1.0
13,Holtwood 07,1.0
13,Jenkins(Georgetown) 2,0.0
13,Jenkins(Georgetown) 1,1.0
13,Lockhaven 1,0.0
13,Martins Creek CTG 3,0.0
13,Martins Creek CTG 4,0.0
13,Martins Creek 4,0.907058824
13,Martins Creek CTG 2,0.0
13,Martins Creek CTG 1,0.0
13,Martins Creek 3,0.44352941200000007
13,Montour 2,1.0
13,Montour 1,0.0013123520000000166
13,Montour ATG,0.0
13,Sunbury CTG 2,0.0
13,Sunbury Diesel 1,1.0
13,Sunbury Diesel 2,0.0
13,Sunbury 1,0.0
13,Sunbury CTG 1,0.0
13,Sunbury 2,0.0
13,Sunbury 4,0.0
13,Sunbury 3,0.0
13,Wallenpaupack 2,0.613636364
13,Wallenpaupack 1,0.613636364
13,West Shore 1,0.0
13,West Shore 2,0.0
13,Williamsport 1,0.0
13,Williamsport 2,0.0
13,Chester 9,1.0
13,Chester 8,1.0
13,Chester 7,1.0
13,Delaware 12,1.0
13,Delaware 11,1.0
13,Delaware 09,1.0
13,Delaware 10,1.0
13,Eddystone 10,1.0
13,Eddystone 30,1.0
13,Eddystone 20,0.0
13,Eddystone 04,0.0
13,Eddystone 40,0.0
13,Eddystone 03,1.0
13,Falls 2,1.0
13,Falls 1,1.0
13,Falls 3,1.0
13,Moser 2,1.0
13,Moser 3,1.0
13,Moser 1,0.0
13,Muddy Run 2,0.0
13,Muddy Run 3,1.0
13,Muddy Run 1,1.0
13,Muddy Run 4,0.0
13,Muddy Run 5,0.0
13,Muddy Run 7,1.0
13,Muddy Run 8,0.0
13,Muddy Run 6,1.0
13,Peach Bottom 3,1.0
13,Peach Bottom 2,1.0
13,Richmond 91,1.0
13,Richmond 92,1.0
13,Schuylkill 10,1.0
13,Schuylkill 11,0.0
13,Southwark 6,1.0
13,Southwark 3,1.0
13,Southwark 4,1.0
13,Southwark 5,0.0
13,Safe Harbor 08,1.0
13,Safe Harbor 05,1.0
13,Safe Harbor 10,1.0
13,Safe Harbor 09,1.0
13,Safe Harbor 07,1.0
13,Safe Harbor 01,1.0
13,Safe Harbor 11,0.0
13,Safe Harbor 06,1.0
13,Safe Harbor 12,0.0
13,Safe Harbor 04,1.0
13,Safe Harbor 02,1.0
13,Safe Harbor 03,1.0
13,Hunlock 3,1.0
13,Hunlock 5,1.0
13,Hunlock 6,1.0
13,Cordell Hull 3,1.0
13,Cordell Hull 1,1.0
13,Cordell Hull 2,1.0
13,Dale Hollow 3,1.0
13,Dale Hollow 2,1.0
13,Dale Hollow 1,1.0
13,Old Hickory 1,1.0
13,Old Hickory 2,1.0
13,Old Hickory 3,1.0
13,Old Hickory 4,0.0
13,J Percy Priest,1.0
13,Buck 1,0.0
13,Buck 3,1.0
13,Buck 2,1.0
13,Byllesby 1,0.0
13,Byllesby 3,0.0
13,Byllesby 2,0.0
13,Byllesby 4,0.0
13,Claytor 2,0.0
13,Claytor 3,1.0
13,Claytor 4,1.0
13,Claytor 1,1.0
13,Clinch River 2,0.258509263
13,Clinch River 1,0.581645842
13,Clinch River 3,0.43084877200000005
13,Glen Lyn 5,0.0
13,Glen Lyn 6,0.75
13,Leesville 2,1.0
13,Leesville 1,1.0
13,Niagara 1,0.0
13,Niagara 2,0.0
13,Reusens 5,0.0
13,Reusens 2,0.0
13,Reusens 3,0.0
13,Reusens 4,0.0
13,Reusens 1,0.0
13,Smith Mtn 3,0.0
13,Smith Mtn 5,0.0
13,Smith Mtn 1,0.0
13,Smith Mtn 4,0.0
13,Smith Mtn 2,0.0
13,Bayview 16,0.76
13,Tasley 10,0.0
13,Bremo 3,0.0
13,Bremo 4,0.0
13,Chesterfield 6,1.0
13,Chesterfield 4,1.0
13,Chesterfield 3,1.0
13,Chesterfield 5,0.0
13,Chesterfield 7,1.0
13,Chesterfield 8,1.0
13,Cushaw 1,1.0
13,Low Moor GT 1,1.0
13,Low Moor GT 2,1.0
13,Low Moor GT 4,1.0
13,Low Moor GT 3,1.0
13,Northern Neck GT 2,0.0
13,Northern Neck GT 3,1.0
13,Northern Neck GT 1,0.0
13,Northern Neck GT 4,1.0
13,Chesapeake GT4,0.0
13,Chesapeake GT1,1.0
13,Chesapeake 1,1.0
13,Chesapeake 2,1.0
13,Chesapeake GT6,0.0
13,Chesapeake 4,1.0
13,Chesapeake 3,1.0
13,Chesapeake GT2,0.0
13,Possum Point GT 2,1.0
13,Possum Point GT 4,1.0
13,Possum Point GT 1,1.0
13,Possum Point 5,1.0
13,Possum Point GT 3,1.0
13,Possum Point 4,0.0
13,Possum Point 3,0.0
13,Possum Point GT 6,1.0
13,Possum Point GT 5,1.0
13,Possum Point 6,1.0
13,Surry 2,1.0
13,Surry 1,1.0
13,Yorktown 1,0.926380368
13,Yorktown 2,0.9244186050000001
13,Yorktown 3,0.920731707
13,Kerr Dam 2,1.0
13,Kerr Dam 5,1.0
13,Kerr Dam 4,1.0
13,Kerr Dam 3,1.0
13,Kerr Dam 6,1.0
13,Kerr Dam 7,1.0
13,Kerr Dam 1,1.0
13,Philpott 1,1.0
13,Philpott 3,1.0
13,Philpott 2,1.0
13,Joliet 7,1.0
13,Joliet 8,0.0
13,Amos 1,0.9375
13,Amos 3,0.0
13,Amos 2,1.0
13,Kanawha Rv 2,1.0
13,Kanawha Rv 1,1.0
13,Sporn 4,0.573936529
13,Sporn 2,0.0
13,Sporn 1,0.47945206900000004
13,Sporn 3,0.924024641
13,WVU/MEA,0.94117648
13,Fort Martin 2,0.942790946
13,Fort Martin 1,0.956600362
13,Harrison 2,0.995398773
13,Harrison 3,1.0
13,Harrison 1,1.0
13,Kammer Block 200,1.0
13,Kammer 1,0.0
13,Kammer 3,0.0
13,Kammer 2,0.0
13,Mitchell (AEP) 1,0.5
13,Mitchell (AEP) 2,0.75
13,Mount Storm 3,0.839552239
13,Mount Storm 2,1.0
13,Mount Storm GT 1,0.0
13,Mount Storm 1,1.0
13,Easton 21,1.0
13,Easton201,1.0
13,Easton 24,1.0
13,Easton202,1.0
13,Easton 23,1.0
13,Easton 204,1.0
13,Easton 22,0.0
13,Easton 203,1.0
13,Greenup 1,1.0
13,Greenup 2,0.0
13,Greenup 3,0.0
13,Glen Ferris 6 (Hawks Nest),0.0
13,Glen Ferris 2 (Hawks Nest),0.0
13,Glen Ferris 5 (Hawks Nest),0.0
13,Glen Ferris 1 (Hawks Nest),1.0
13,Glen Ferris 4 (Hawks Nest),0.0
13,Glen Ferris 3 (Hawks Nest),1.0
13,Glen Ferris 7 (Hawks Nest),1.0
13,Glen Ferris 8 (Hawks Nest),1.0
13,Hannibal Dam,1.0
13,NEPCO NUG,1.0
13,MH50 (Sunoil),0.0
13,York County RR NUG,0.17849466700000005
13,Archbald,1.0
13,PEI 5,0.41304347799999996
13,Archbald 2,1.0
13,PEI 6,0.869565217
13,Paxton Creek NUG,0.07692333299999998
13,Newark Bay COGEN,1.0
13,Glatfelter NUG,1.0
13,Kimberly Clark,1.0
13,Bayonne COGEN NUG,1.0
13,Rosemary 1,1.0
13,Eagle Point COGEN NUG,0.0
13,Pottstown 1,0.19999999999999996
13,Westwood 1,1.0
13,Mobil NUG (BtM),0.0
13,MCRRF1,0.615384615
13,Covanta Fairfax 1 (Ogden Martin),0.833857143
13,Panther Creek NUG,1.0
13,Parlin ST1,0.0
13,Parlin CT1,0.0
13,Parlin CT2,0.0
13,Parlin ST2,0.0
13,Cumberland CT 2,0.0
13,Cumberland CT 1,1.0
13,Marcal NUG,0.0
13,Lancaster County RR NUG,0.533333333
13,Wheelabrator-Frackville NUG,1.0
13,Gloucester NUG,0.25
13,Northampton,1.0
13,ALD 6,1.0
13,PE Hydro,1.0
13,ALD 5,0.14285714299999996
13,Union County Resource Recovery,1.0
13,Bellmeade,0.872659176
13,Scrubgrass NUG,1.0
13,Mecklenburg 1 (Buggs Is),1.0
13,Mecklenburg 2 (Buggs Is),1.0
13,Doswell CC2 (4Rivers5),1.0
13,Doswell CC1 (4Rivers5),1.0
13,Doswell CT (4Rivers1),1.0
13,Yough Dam NUG,1.0
13,I95 LF Phase I,0.966666667
13,Great Falls Hydro NUG,0.0
13,Elizabeth River 2,1.0
13,Elizabeth River 1,1.0
13,Elizabeth River 3,0.0
13,Pittsylvania (Hurt),0.86746988
13,North Wales D 1,0.0
13,Conemaugh Hydro NUG,0.4444445
13,Gude LF,0.0
13,Smith CT 3,1.0
13,Smith CT 10,1.0
13,Smith CT 5,1.0
13,Smith CT 6,1.0
13,Smith CT 1,0.0
13,Smith CT 4,1.0
13,Smith CT 7,1.0
13,Smith CT 9,1.0
13,Smith CT 2,1.0
13,Rensselaer Cogen,0.0
13,Roanoke Valley 1,1.0
13,Spruance 3 (Richmond),1.0
13,Spruance 1 (Richmond),1.0
13,Spruance 2 (Richmond),1.0
13,Spruance 4 (Richmond),1.0
13,Birchwood 1,1.0
13,Covanta Plymouth (Montenay),1.0
13,Schuylkill Energy NUG,1.0
13,Willamette (PennTech)(Domtar),1.0
13,Lakewood NUG,1.0
13,Cat Tractor NUG,1.0
13,I95 LF Phase II,0.7
13,Wheelabrator Falls NUG,0.10416666699999999
13,Roanoke Valley 2,1.0
13,Dinwiddie Diesel,0.0
13,Weakley Diesel,0.0
13,Grays Ferry Cogen,0.23926380400000002
13,Panda,0.0
13,Gordonsville 1 (So.Anna),1.0
13,Gordonsville 2 (So.Anna),1.0
13,Santeetlah 2,1.0
13,Santeetlah 1,1.0
13,Cheoah 5,0.0
13,Cheoah 4,1.0
13,Cheoah 3,1.0
13,Cheoah 1,1.0
13,Cheoah 2,1.0
13,Calderwood 2,1.0
13,Calderwood 1,1.0
13,Calderwood 3,1.0
13,Chilhowee 1,1.0
13,Chilhowee 2,1.0
13,Chilhowee 3,1.0
13,Keystone NUG,1.0
13,Manchester,1.0
13,Ocean County LF,1.0
13,Lakeview,0.7166665999999999
13,Rocky Road CT 33,0.0
13,Rocky Road CT 31,0.0
13,Rocky Road CT 34,0.0
13,Rocky Road CT 32,0.0
13,Madison 1,1.0
13,Kendall 2,0.0
13,Kendall 4,1.0
13,Kendall 3,1.0
13,Kendall 1,1.0
13,Bluegrass CT 2,0.0
13,Bluegrass CT 3,0.0
13,Bluegrass CT 1,0.0
13,Cordova ST 1,0.0
13,Cordova CT 2,0.0
13,Cordova CT 1,0.0
13,Ontelaunee ST 1,1.0
13,Ontelaunee CT 2,1.0
13,Ontelaunee CT 1,1.0
13,Springdale 1 (AE1),0.0
13,Springdale 2 (AE2),1.0
13,Foothills 5 (Zelda 5),1.0
13,Foothills 4 (Zelda 4),1.0
13,Elwood 4,0.0
13,Elwood 5,0.0
13,Elwood 8,0.0
13,Elwood 7,0.0
13,Elwood 1,0.0
13,Elwood 2,0.0
13,Elwood 3,0.0
13,Elwood 9,0.0
13,Elwood 6,0.0
13,Morris CT1 (Equistar),1.0
13,Morris CT2 (Equistar),1.0
13,Morris ST1 (Equistar),1.0
13,Morris CT3 (Equistar),1.0
13,Greenville 1,0.0
13,Greenville 2,0.0
13,Greenville 3,0.0
13,Greenville 4,0.0
13,Liberty CT2,0.0
13,Liberty CT1,0.79086116
13,Liberty CC3,0.268096515
13,Handsome Lake 2,0.0
13,Handsome Lake 1,0.0
13,Handsome Lake 3,0.0
13,Handsome Lake 5,0.0
13,Handsome Lake 4,0.0
13,Lee County 8,1.0
13,Lee County 7,1.0
13,Lee County 5,0.0
13,Lee County 1,1.0
13,Lee County 6,0.0
13,Lee County 2,1.0
13,Lee County 3,1.0
13,Lee County 4,1.0
13,Rockford 1/11,0.0
13,Rockford 1/12,0.0
13,Red Oak Plant,1.0
13,Darby 1,0.0
13,Darby 5,0.0
13,Darby 3,0.0
13,Darby 6,0.0
13,Darby 2,0.0
13,Darby 4,0.0
13,Tait GT 7,1.0
13,Tait GT 4,1.0
13,Tait GT 6,1.0
13,Tait GT 5,1.0
13,University Park 3 CT (South),1.0
13,University Park 1 CT (South),0.0
13,University Park 2 CT (South),0.0
13,University Park 5 CT (South),0.0
13,University Park 4 CT (South),1.0
13,University Park 6 CT (South),0.0
13,Crete CT 4,0.0
13,Crete CT 2,0.0
13,Crete CT 1,0.0
13,Crete CT 3,0.0
13,Ceredo 6,1.0
13,Ceredo 4,1.0
13,Ceredo 3,1.0
13,Ceredo 2,1.0
13,Ceredo 1,1.0
13,Ceredo 5,1.0
13,Aurora  6,0.0
13,Aurora  8,0.0
13,Aurora  3,0.0
13,Aurora  7,0.0
13,Aurora  9,0.0
13,Aurora  4,0.0
13,Aurora  5,0.0
13,Aurora  2,0.0
13,Aurora 10,0.0
13,Aurora  1,0.0
13,Southeast Chicago CT 12,0.0
13,Southeast Chicago CT 10,0.0
13,Southeast Chicago CT 5,0.0
13,Southeast Chicago CT 8,0.0
13,Southeast Chicago CT 11,0.0
13,Southeast Chicago CT 9,0.0
13,Southeast Chicago CT 7,0.0
13,Southeast Chicago CT 6,0.0
13,Wolf Hills 4,0.0
13,Wolf Hills 5,0.0
13,Wolf Hills 3,0.0
13,Wolf Hills 1,0.0
13,Wolf Hills 2,0.0
13,Morgan ST 1,1.0
13,Morgan CT 1,1.0
13,Morgan CT 2,1.0
13,Morgan CT 3,1.0
13,River Energy CT 1 (Calumet),0.0
13,River Energy CT 2 (Calumet),0.0
13,New Covert 2,1.0
13,New Covert 1,1.0
13,New Covert 3,0.948717949
13,Ford Mill Block 1,0.802884615
13,Ford Mill Block 2,0.4730158729999999
13,Ironwood CT 2,0.0
13,Ironwood CT 1,0.0
13,Ironwood CC 3,0.0
13,South Bend 1 (Armstrong),1.0
13,South Bend 2 (Armstrong),0.0
13,South Bend 3 (Armstrong),0.0
13,South Bend 4 (Armstrong),1.0
13,Troy 1,1.0
13,Troy 2,0.0
13,Troy 3,0.0
13,Troy 4,0.0
13,Oak Grove 1 (Pleasants),1.0
13,Oak Grove 2 (Pleasants),1.0
13,Dresden 1A,0.0
13,Dresden 1S,0.335968379
13,Dresden 1B,1.0
13,Cottonwood CT 3,1.0
13,Cottonwood CT 2,1.0
13,Cottonwood ST 3,1.0
13,Cottonwood CT 1,1.0
13,Cottonwood ST 1,1.0
13,Cottonwood ST 2,1.0
13,Cottonwood ST 4,1.0
13,Cottonwood CT 4,1.0
13,Gans 8 (AE8),0.0
13,Gans 9 (AE9),1.0
13,ComChes 6,1.0
13,ComChes 5,1.0
13,ComChes 4,1.0
13,ComChes 2,1.0
13,ComChes 3,1.0
13,ComChes 1,0.0
13,ComChes 7,1.0
13,Rockgen Peaker GT 2,0.0
13,Rockgen Peaker GT 3,0.0
13,Rockgen Peaker GT 1,0.0
13,Zion GT 3,0.0
13,Zion GT 2,0.0
13,Zion GT 1,0.0
13,Washington 13,1.0
13,Rolling Hills 1 (Flatlick),0.0
13,Rolling Hills 2 (Flatlick),0.0
13,Rolling Hills 5 (Flatlick),1.0
13,Rolling Hills 4 (Flatlick),1.0
13,Rolling Hills 3 (Flatlick),0.0
13,Bayou Cove CT 2,1.0
13,Bayou Cove CT 4,1.0
13,Bayou Cove CT 3,1.0
13,Elgin 3,0.0
13,Elgin 2,0.0
13,Elgin 1,0.0
13,Elgin 4,0.0
13,Fluvanna GT 32,1.0
13,Fluvanna GT 22,1.0
13,Fluvanna GS 12,1.0
13,Fluvanna GT 12,1.0
13,Lawrenceburg 2S,0.680933852
13,Lawrenceburg 1B,1.0
13,Lawrenceburg 2B,1.0
13,Lawrenceburg 2A,1.0
13,Lawrenceburg 1S,0.680933852
13,Lawrenceburg 1A,1.0
13,Waterford CT 1,1.0
13,Waterford ST 1,0.8790322580000001
13,Waterford CT 3,1.0
13,Waterford CT 2,1.0
13,Ronco (Fayette),1.0
13,York CT 2 (Delta),1.0
13,York CT 1 (Delta),1.0
13,York CT 3 (Delta),1.0
13,York ST 4 (Delta),1.0
13,UPark 6 (North),1.0
13,UPark 4 (North),0.0
13,UPark 10 (North),1.0
13,UPark 11 (North),0.0
13,UPark 7 (North),0.0
13,UPark 2 (North),1.0
13,UPark 9 (North),1.0
13,UPark 1 (North),0.0
13,UPark 8 (North),1.0
13,UPark 3 (North),1.0
13,UPark 12 (North),0.0
13,UPark 5 (North),0.0
13,Chambersburg 13 (Guilford AE13),1.0
13,Chambersburg 12 (Guilford AE12),1.0
13,B Chambersburg 13 (CCLP),0.0
13,B Chambersburg 47 (CCLP),0.0
13,Mt Bethel CC 3,0.0
13,Mt Bethel CT 2,0.0
13,Mt Bethel CT 1,0.0
13,Bethlehem CT5,1.0
13,Bethlehem CT7,1.0
13,Bethlehem ST4,1.0
13,Bethlehem CT3,1.0
13,Bethlehem CT6,1.0
13,Bethlehem CT2,1.0
13,Bethlehem ST8,1.0
13,Bethlehem CT1,1.0
13,Fremont ST 3,1.0
13,Fremont CT 2,1.0
13,Fremont CT 1,0.0
13,Choctaw 3 CT,0.0
13,Choctaw 4 ST,0.0
13,Choctaw 2 CT,0.0
13,Choctaw 1 CT,0.0
13,Springdale 5 (AE5),1.0
13,Springdale 3 (AE3),1.0
13,Springdale 4 (AE4),1.0
13,Hanging Rock 1,1.0
13,Hanging Rock 2,0.5180958099999999
13,Buchanan 1 (BuchanCO),0.0
13,Buchanan 2 (BuchanCO),0.0
13,Grand Central 2,1.0
13,Grand Central 3,0.0
13,Grand Central 1,1.0
13,MH 750 STM 1 (Phillips),1.0
13,MH 750 CT 1 (Phillips),1.0
13,MH 750 CT 3 (Phillips),1.0
13,MH 750 CT 2 (Phillips),0.0
13,Prairie State 1,1.0
13,Prairie State 2,0.931561297
13,Oaks LF 2,1.0
13,Oaks LF 1,0.0
13,Rockford 2/21,0.0
13,Lakewood CT1,0.0
13,Lakewood CT2,0.0
13,Warren County RR NUG,0.4
13,Warren County LF 1,1.0
13,Hunterstown CC 201,1.0
13,Hunterstown CC 401,0.666666667
13,Hunterstown CC 101,0.0060242420000000685
13,Hunterstown CC 301,1.0
13,Hamlet CT 6,0.494699647
13,Hamlet CT 4,0.494699647
13,Hamlet CT 2,1.0
13,Hamlet CT 5,1.0
13,Hamlet CT 1,1.0
13,Hamlet CT 3,0.494699647
13,Tosco (Linden CoGen),1.0
13,Summersville 2,0.0
13,Summersville 1,1.0
13,Hunlock 4,1.0
13,Columbus Renick Run 1,0.0
13,Columbus Renick Run 2,0.0
13,Columbus ST 8,0.0
13,Columbus ST 1,0.0
13,Columbus Dodge Park,0.0
13,Southern LF 5,1.0
13,Southern LF,1.0
13,Central LF,1.0
13,Greater Lebanon LF,1.0
13,Bethel Energy,1.0
13,Longview 1,0.0
13,Newland Park LF,1.0
13,Brunswick LF,0.0
13,Charles City Landfill,1.0
13,Chesterfield Landfill,1.0
13,King and Queen LF,1.0
13,Upton,1.0
13,Pine Grove LF,1.0
13,Rockville Diesel,0.0
13,Virginia Beach Landfill,1.0
13,Winnebago 3,1.0
13,Winnebago 4,1.0
13,Winnebago 2,1.0
13,Winnebago 1,1.0
13,Bear Garden,0.47385620900000003
13,Virginia City 1,0.598360656
13,Haverhill 1,1.0
13,Ottawa County LF 1,0.0
13,Ottawa County LF 2,1.0
13,Ottawa County LF 3,0.0
13,Carbon Limestone LF 16,1.0
13,Carbon Limestone LF 7,0.0
13,Carbon Limestone LF 5,1.0
13,Carbon Limestone LF 1,0.0
13,Carbon Limestone LF 15,1.0
13,Carbon Limestone LF 9,1.0
13,Carbon Limestone LF 6,1.0
13,Carbon Limestone LF 10,0.0
13,Carbon Limestone LF 4,1.0
13,Carbon Limestone LF 3,0.0
13,Carbon Limestone LF 8,1.0
13,Carbon Limestone LF 12,0.0
13,Carbon Limestone LF 13,0.0
13,Carbon Limestone LF 14,1.0
13,Carbon Limestone LF 2,0.0
13,Carbon Limestone LF 11,1.0
13,Lorain County LF 9,0.0
13,Lorain County LF 7,0.0
13,Lorain County LF 6,0.0
13,Lorain County LF 8,0.0
13,Lorain County LF 10,0.0
13,Lorain County LF 4,0.0
13,Lorain County LF 2,0.0
13,Lorain County LF 1,0.0
13,Lorain County LF 5,1.0
13,Lorain County LF 3,0.0
13,Cumberland County LF,1.0
13,Shippensburg LF (Community Refuse),1.0
13,Northern Tier LF,1.0
13,Stafford LF,0.0
13,Broad Mountain 2 LF (Hegins),0.38095238100000006
13,Pioneer Crossing LF,0.909090909
13,Arden LF,1.0
13,William Penn LF (Middle Peninsula),0.7833333330000001
13,King George LF,1.0
13,Cleveland County CT 1,0.0
13,Glendon LF,1.0
13,Erie County LF 1,0.0
13,Henrico County LF,0.0
13,Geneva LF 2,1.0
13,Geneva LF 5,1.0
13,Geneva LF 4,0.0
13,Geneva LF 3,1.0
13,Geneva LF 1,1.0
13,Mahoning LF 3,1.0
13,Mahoning LF 4,1.0
13,Mahoning LF 2,1.0
13,Mahoning LF 1,1.0
13,Mahoning LF 5,0.0
13,Bellefontaine LF,1.0
13,Reichs Ford LF,1.0
13,Middletown Coke (Yankee 1 emkts),0.787234043
13,Salem County LF,0.0
13,Pleasantville 2,0.0
13,Pleasantville 3,0.0
13,Pleasantville 1,1.0
13,Sussex County LF,1.0
13,Burlington Cty LF 4,0.0
13,Burlington Cty LF 5,0.0
13,Burlington Cty LF 2,0.0
13,Burlington Cty LF 1,0.0
13,Burlington Cty LF 3,0.0
13,Northeast LF 4,0.0
13,Northeast LF 3,1.0
13,Northeast LF 1,1.0
13,Northeast LF 2,1.0
13,Evergreen 1,1.0
13,Edgeboro LF,1.0
13,Millersville LF 2,1.0
13,Millersville LF 1,1.0
13,Christiana 11,1.0
13,Christiana 14,1.0
13,Woodbine LF 2 (Cape May),1.0
13,Woodbine LF 1 (Cape May),1.0
13,Woodbine LF 3 (Cape May),0.0
13,Delaware City 03,0.0
13,Delaware City 06,0.0
13,Delaware City 10,1.0
13,Delaware City 07,0.0
13,Edge Moor 03,1.0
13,Edge Moor 10,0.0
13,Edge Moor 05,1.0
13,Edge Moor 04,1.0
13,Cleveland County CT 4,0.0
13,Indian River 10,1.0
13,Indian River 04,0.870383439
13,Berrien Springs LF 3,1.0
13,Berrien Springs LF 1,0.0
13,Berrien Springs LF 2,1.0
13,West 1,0.0
13,Orchard Hills LF 1,1.0
13,Orchard Hills LF 2,1.0
13,Dover McKee Run 3,1.0
13,Dover McKee Run 1,1.0
13,Dover McKee Run 2,1.0
13,Cook 1,1.0
13,Cook 2,1.0
13,Pleasants 1,0.930088358
13,Pleasants 2,1.0
13,Racine 1,1.0
13,Racine 2,1.0
13,Calvert Cliffs 1,1.0
13,Calvert Cliffs 2,1.0
13,Duck Creek 1,0.0
13,Newton 2,0.5309589939999999
13,Newton 1,0.52450418
13,East Bend 2,0.8616666669999999
13,Zimmer 1,0.0
13,Brandon Shores 2,0.972072211
13,Brandon Shores 1,1.0
13,Perry 1,1.0
13,Braidwood 2,1.0
13,Braidwood 1,1.0
13,Byron 2,1.0
13,Byron 1,1.0
13,Lasalle 2,1.0
13,Lasalle 1,1.0
13,Killen GT 1,0.0
13,Killen 2,0.923333333
13,Catawba 1,1.0
13,Beaver Valley 1,0.0
13,Beaver Valley 2,1.0
13,Spurlock 3,1.0
13,Spurlock 1,1.0
13,Spurlock 2,1.0
13,Spurlock 4,1.0
13,Big Cajun II 2,1.0
13,Big Cajun II 1,1.0
13,Big Cajun II 3,1.0
13,Trimble 2,1.0
13,Trimble 1,1.0
13,Mansfield 3,1.0
13,Mansfield 2,1.0
13,Mansfield 1,1.0
13,Susquehanna 2,1.0
13,Susquehanna 1,1.0
13,Limerick 2,1.0
13,Limerick 1,1.0
13,Gibson 5,0.4959680000000001
13,Hope Creek 1,1.0
13,Davis Besse 1,1.0
13,Rockport 2,0.961538462
13,Rockport 1,1.0
13,Bath County 3,0.0
13,Bath County 6,0.0
13,Bath County 5,0.0
13,Bath County 2,0.0
13,Bath County 1,0.0
13,Bath County 4,0.0
13,North Anna 1,1.0
13,North Anna 2,1.0
13,Laurel,1.0
13,Mountaineer 1,1.0
13,Ocracoke 1,0.0
13,Center Hill 1,1.0
13,Center Hill 3,1.0
13,Center Hill 2,1.0
13,Cheatham 3,1.0
13,Cheatham 2,1.0
13,Cheatham 1,1.0
13,Yards Creek 3,0.0
13,Yards Creek 1,0.0
13,Yards Creek 2,0.0
13,London 1,1.0
13,London 2,1.0
13,London 3,1.0
13,Marmet 3,1.0
13,Marmet 1,1.0
13,Marmet 2,1.0
13,Winfield 3,1.0
13,Winfield 2,0.0
13,Winfield 1,1.0
13,Lake Lynn 3,1.0
13,Lake Lynn 2,1.0
13,Lake Lynn 1,1.0
13,Lake Lynn 4,1.0
13,Vineland Jet 1,1.0
13,Gravel Neck 3,1.0
13,Gravel Neck 4,1.0
13,Gravel Neck 5,1.0
13,Gravel Neck 2,0.0
13,Gravel Neck 1,0.0
13,Gravel Neck 6,1.0
13,Raystown,1.0
13,Forked River C1,1.0
13,Forked River C2,0.02325571400000004
13,Hay Road CT6,0.0
13,Hay Road ST8,0.339037433
13,Hay Road CT3,1.0
13,Hay Road CT1,1.0
13,Hay Road CT2,1.0
13,Hay Road CT7,0.0
13,Hay Road CT5,1.0
13,Hay Road ST4,1.0
13,Woodsdale GT 3,1.0
13,Woodsdale GT 4,1.0
13,Woodsdale GT 6,1.0
13,Woodsdale GT 2,1.0
13,Woodsdale GT 1,1.0
13,Woodsdale GT 5,1.0
13,Darbytown 4,1.0
13,Darbytown 2,0.6521739129999999
13,Darbytown 1,1.0
13,Darbytown 3,1.0
13,Clover 2,1.0
13,Clover 1,1.0
13,Lincoln 2,0.0
13,Lincoln 1,1.0
13,Lincoln 8,0.0
13,Lincoln 7,0.0
13,Lincoln 3,0.0
13,Lincoln 4,1.0
13,Lincoln 5,1.0
13,Lincoln 6,1.0
13,Sherman Avenue CT 1,0.0
13,Dover Parkland 11,0.0
13,Richmond CT 2,1.0
13,Richmond CT 1,1.0
13,Anderson CT 2,1.0
13,Anderson CT 3,0.0
13,Anderson CT 1,1.0
13,Bellville 1,1.0
13,Bellville 2,1.0
13,Pennsbury 1,0.25
13,Pennsbury 2,0.25
13,Fairless Hills B,1.0
13,Fairless Hills A,1.0
13,Tilton CT 2,0.0
13,Tilton CT 1,0.0
13,Tilton CT 4,0.0
13,Tilton CT 3,0.0
13,Montpelier 3,0.0
13,Montpelier 1,1.0
13,Montpelier 4,0.0
13,Montpelier 2,0.0
13,Rowan CT 2,1.0
13,Rowan CT 1,0.0
13,Rowan 4 CC,1.0
13,Rock Springs CT1,0.0
13,Rock Springs CT4,0.0
13,Rock Springs CT3,0.0
13,Rock Springs CT2,0.0
13,Marsh Run CT 2,1.0
13,Marsh Run CT 3,1.0
13,Marsh Run CT 1,1.0
13,Louisa CT 5,0.0
13,Louisa CT 2,1.0
13,Louisa CT 3,1.0
13,Louisa CT 4,1.0
13,Louisa CT 1,1.0
13,Remington 3,0.0
13,Remington 2,1.0
13,Remington 1,1.0
13,Remington 4,0.0
13,Ladysmith GT 2,1.0
13,Ladysmith GT 1,1.0
13,Ladysmith GT 3,0.0
13,Ladysmith GT 4,1.0
13,Ladysmith GT 5,1.0
13,Mone 1,1.0
13,Mone 3,0.0
13,Mone 2,0.0
13,Amelia Landfill,1.0
13,Clayton 2,0.0
13,Clayton 1 (Beasley),0.0
13,Mickleton CT 1,0.0
13,Three Mile Island 1,1.0
13,Croydon 11,1.0
13,Croydon 21,1.0
13,Croydon 32,1.0
13,Croydon 12,1.0
